SGP_VRaw,SGP_NRaw,SGP_Vin,SGP_Nin,STC_CO2,STC_Temp,ENS_VOC,MiCO,MiNO2,MiNH3,GMVOC,GMODO,GMSMO,GMETH,GMH2S,Label
28022,9669,93,1,-9.67,0,33,32767,32424,6271,11854,32767,10785,17999,11057,0
28024,9677,93,1,-9.76,0,38,32767,32435,6270,11862,32767,10791,18007,11066,0
28021,9676,93,1,-9.88,0,40,32767,32448,6269,11868,32767,10799,18017,11072,0
28017,9671,93,1,-9.74,0,36,32767,32459,6267,11869,32767,10803,18016,11079,0
28024,9674,93,1,-9.45,0,40,32767,32468,6267,11874,32767,10811,18025,11084,0
28016,9672,93,1,-9.75,0,40,32767,32477,6265,11880,32767,10816,18033,11089,0
28013,9667,93,1,-9.74,0,32,32767,32488,6267,11891,32767,10824,18036,11094,0
28022,9672,94,1,-9.59,0,37,32767,32498,6266,11897,32767,10828,18048,11099,0
28023,9676,94,1,-9.59,0,34,32767,32510,6269,11904,32767,10836,18053,11108,0
28021,9671,94,1,-9.68,0,37,32767,32524,6273,11911,32767,10839,18069,11113,0
28030,9666,94,1,-9.65,0,31,32767,32536,6273,11914,32767,10843,18075,11117,0
28038,9670,93,1,-9.88,0,32,32767,32546,6277,11923,32767,10851,18088,11124,0
28034,9662,93,1,-9.67,0,30,32767,32559,6281,11937,32767,10857,18097,11132,0
28044,9667,93,1,-9.83,0,30,32767,32575,6285,11940,32767,10861,18107,11135,0
28053,9668,92,1,-9.71,0,33,32767,32594,6292,11954,32767,10866,18114,11141,0
28050,9663,92,1,-9.53,0,39,32767,32604,6296,11957,32767,10871,18128,11146,0
28043,9666,92,1,-9.41,0,36,32767,32613,6297,11960,32767,10876,18130,11152,0
28053,9658,92,1,-9.89,0,30,32767,32624,6297,11965,32767,10882,18129,11157,0
28043,9667,92,1,-9.37,0,27,32767,32628,6292,11969,32767,10886,18129,11162,0
28039,9662,92,1,-9.63,0,32,32767,32632,6288,11973,32767,10890,18126,11167,0
28042,9662,92,1,-9.84,0,32,32767,32635,6284,11973,32767,10886,18123,11171,0
28046,9658,92,1,-9.62,0,38,32767,32640,6284,11980,32767,10894,18134,11174,0
28023,9664,92,1,-9.53,0,40,32767,32641,6278,11984,32767,10896,18133,11180,0
28036,9663,92,1,-9.74,0,31,32767,32651,6282,11997,32767,10899,18148,11185,0
28034,9660,92,1,-9.3,0,30,32767,32650,6288,11955,32767,10834,18003,11164,0
28022,9655,93,1,-9.57,0,49,32767,32596,6279,11935,32767,10828,17994,11151,0
28020,9652,93,1,-9.53,0,64,32767,32547,6272,11924,32767,10827,17987,11141,0
28013,9656,94,1,-9.71,0,61,32767,32519,6268,11947,32767,10839,18023,11143,0
28023,9652,94,1,-9.61,0,56,32767,32516,6267,11968,32767,10835,18027,11139,0
28021,9654,95,1,-9.48,0,62,32767,32511,6268,11967,32767,10835,18029,11138,0
28028,9650,95,1,-9.45,0,65,32767,32507,6273,11966,32767,10859,18078,11142,0
28031,9649,95,1,-9.56,0,53,32767,32504,6277,11974,32767,10840,18062,11139,0
28028,9655,95,1,-9.46,0,58,32767,32505,6281,11982,32767,10847,18068,11138,0
28038,9648,95,1,-9.59,0,71,32767,32500,6288,11980,32767,10845,18070,11139,0
28038,9650,95,1,-9.76,0,65,32767,32502,6292,11995,32767,10840,18058,11136,0
28035,9649,95,1,-9.53,0,67,32767,32504,6296,12000,32767,10859,18116,11142,0
28037,9650,95,1,-9.63,0,60,32767,32514,6301,12016,32767,10852,18102,11149,0
28050,9650,95,1,-9.5,0,59,32767,32530,6305,12023,32767,10866,18126,11153,0
28041,9650,95,1,-9.38,0,64,32767,32533,6307,12021,32767,10880,18154,11160,0
28042,9649,95,1,-9.69,0,51,32767,32542,6306,12030,32767,10884,18153,11164,0
28048,9649,95,1,-9.76,0,61,32767,32541,6308,12025,32767,10879,18149,11162,0
28043,9649,95,1,-9.87,0,63,32767,32542,6310,12034,32767,10895,18177,11169,0
28043,9645,95,1,-9.81,0,57,32767,32551,6309,12049,32767,10889,18162,11170,0
28032,9649,95,1,-9.64,0,60,32767,32557,6311,12038,32767,10904,18181,11174,0
28048,9649,95,1,-9.62,0,64,32767,32561,6312,12050,32767,10907,18192,11180,0
28044,9649,95,1,-9.79,0,59,32767,32572,6310,12066,32767,10908,18191,11185,0
28041,9651,95,1,-9.8,0,58,32767,32587,6312,12074,32767,10911,18208,11187,0
28045,9644,95,1,-9.76,0,61,32767,32611,6315,12088,32767,10926,18240,11200,0
28059,9643,95,1,-9.69,0,57,32767,32635,6317,12093,32767,10924,18250,11206,0
28055,9647,95,1,-9.8,0,62,32767,32657,6319,12105,32767,10938,18269,11214,0
28045,9642,95,1,-9.5,0,51,32767,32680,6324,12114,32767,10945,18274,11220,0
28060,9650,94,1,-9.91,0,53,32767,32697,6324,12117,32767,10952,18281,11226,0
28052,9648,94,1,-9.63,0,57,32767,32712,6327,12122,32767,10959,18282,11233,0
28051,9641,94,1,-9.84,0,48,32767,32726,6328,12124,32767,10950,18264,11231,0
28049,9640,94,1,-9.79,0,58,32767,32728,6328,12123,32767,10947,18244,11229,0
28051,9641,95,1,-9.72,0,60,32767,32723,6331,12116,32767,10954,18262,11232,0
28055,9640,94,1,-9.67,0,60,32767,32721,6327,12124,32767,10951,18276,11234,0
28055,9638,94,1,-9.84,0,70,32767,32729,6324,12140,32767,10964,18315,11248,0
28048,9639,95,1,-9.64,0,51,32767,32740,6322,12148,32767,10953,18286,11253,0
28050,9640,95,1,-9.83,0,62,32767,32747,6321,12146,32767,10949,18265,11253,0
28041,9636,95,1,-9.77,0,75,32767,32741,6316,12130,32767,10956,18253,11241,0
28034,9638,95,1,-9.5,0,78,32767,32710,6310,12095,32767,10929,18188,11227,0
28018,9633,96,1,-9.8,0,77,32767,32662,6301,12087,32767,10942,18196,11223,0
28032,9632,96,1,-9.65,0,84,32767,32636,6297,12106,32767,10957,18233,11233,0
28024,9637,97,1,-9.77,0,71,32767,32637,6296,12126,32767,10960,18250,11238,0
28032,9635,97,1,-9.35,0,79,32767,32627,6297,12108,32767,10950,18225,11230,0
28025,9635,98,1,-9.82,0,79,32767,32611,6299,12116,32767,10967,18253,11236,0
28037,9636,98,1,-9.77,0,80,32767,32614,6303,12130,32767,10983,18285,11243,0
28032,9638,98,1,-9.44,0,67,32767,32606,6306,12125,32767,10987,18289,11247,0
28048,9634,98,1,-9.7,0,69,32767,32624,6313,12154,32767,10999,18322,11258,0
28058,9631,98,1,-9.42,0,58,32767,32655,6319,12172,32767,11018,18363,11277,0
28059,9633,97,1,-9.76,0,58,32767,32685,6326,12190,32767,11024,18390,11287,0
28048,9631,97,1,-9.66,0,38,32767,32714,6333,12199,32767,11040,18405,11301,0
28060,9633,97,1,-9.78,0,41,32767,32741,6332,12204,32767,11055,18436,11312,0
28071,9633,97,1,-9.71,0,33,32767,32766,6333,12212,32767,11052,18423,11316,0
28057,9631,97,1,-9.6,0,37,32767,32767,6333,12207,32767,11041,18394,11314,0
28060,9628,96,1,-9.47,0,54,32767,32767,6333,12195,32767,11019,18364,11307,0
28065,9631,96,1,-9.51,0,59,32767,32767,6333,12194,32767,11028,18378,11310,0
28059,9632,96,1,-9.49,0,58,32767,32767,6334,12201,32767,11043,18403,11319,0
28069,9627,96,1,-9.67,0,63,32767,32767,6332,12227,32767,11064,18440,11330,0
28065,9628,96,1,-9.59,0,55,32767,32767,6325,12241,32767,11079,18465,11341,0
28052,9630,96,1,-9.88,0,41,32767,32767,6315,12245,32767,11094,18473,11353,0
28044,9627,96,1,-9.67,0,45,32767,32767,6308,12249,32767,11099,18480,11363,0
28043,9626,96,1,-9.84,0,40,32767,32767,6296,12253,32767,11101,18483,11370,0
28024,9630,97,1,-9.63,0,39,32767,32767,6286,12261,32767,11101,18484,11381,0
28015,9621,98,1,-10.01,0,43,32767,32767,6276,12262,32767,11111,18492,11393,0
27999,9631,99,1,-9.46,0,42,32767,32767,6271,12271,32767,11122,18501,11400,0
28007,9627,100,1,-9.72,0,43,32767,32767,6265,12280,32767,11132,18493,11407,0
27997,9625,101,1,-9.78,0,39,32767,32767,6261,12276,32767,11138,18494,11416,0
27995,9626,102,1,-9.59,0,39,32767,32767,6265,12288,32767,11151,18522,11423,0
28015,9629,102,1,-9.64,0,30,32767,32767,6270,12294,32767,11160,18532,11433,0
28017,9626,103,1,-9.77,0,38,32767,32767,6281,12303,32767,11173,18557,11442,0
28023,9624,103,1,-9.67,0,26,32767,32767,6265,12301,32767,11179,18545,11451,0
28011,9623,103,1,-9.5,0,31,32767,32767,6269,12305,32767,11185,18547,11456,0
28021,9622,103,1,-9.38,0,30,32767,32767,6281,12300,32767,11171,18534,11456,0
28027,9624,103,1,-9.79,0,31,32767,32767,6290,12306,32767,11181,18547,11463,0
28028,9623,103,1,-9.7,0,33,32767,32767,6296,12299,32767,11153,18492,11449,0
28020,9620,103,1,-9.67,0,41,32767,32767,6288,12276,32767,11151,18464,11441,0
28002,9621,104,1,-9.82,0,63,32767,32767,6286,12285,32767,11161,18488,11443,0
28022,9624,104,1,-9.69,0,55,32767,32767,6285,12305,32767,11181,18527,11457,0
28015,9616,104,1,-9.95,0,41,32767,32767,6283,12317,32767,11203,18572,11470,0
28018,9619,104,1,-9.96,0,37,32767,32767,6280,12324,32767,11211,18583,11478,0
28025,9615,104,1,-10.04,0,36,32767,32767,6273,12322,32767,11219,18584,11484,0
28007,9613,104,1,-9.85,0,41,32767,32767,6247,12285,32767,11195,18500,11480,0
27973,9619,105,1,-10.06,0,43,32767,32767,6232,12289,32767,11202,18512,11484,0
27966,9625,106,1,-9.49,0,47,32767,32767,6200,12289,32767,11209,18495,11483,0
27923,9615,109,1,-9.67,0,47,32767,32767,6176,12293,32767,11217,18490,11484,0
27919,9622,111,1,-9.76,0,70,32767,32767,6184,12271,32767,11168,18396,11455,0
27930,9618,112,1,-9.7,0,90,32767,32767,6189,12272,32767,11178,18435,11450,0
27957,9610,113,1,-9.64,0,73,32767,32767,6199,12300,32767,11217,18519,11463,0
28004,9619,112,1,-9.79,0,60,32767,32767,6211,12327,32767,11224,18557,11476,0
28018,9617,111,1,-9.64,0,38,32767,32767,6223,12346,32767,11244,18593,11489,0
28029,9613,110,1,-9.7,0,37,32767,32767,6227,12356,32767,11255,18612,11501,0
28055,9612,109,1,-9.59,0,37,32767,32767,6234,12365,32767,11267,18620,11511,0
28050,9614,108,1,-9.77,0,35,32767,32767,6243,12376,32767,11276,18648,11521,0
28053,9612,107,1,-9.47,0,32,32767,32767,6254,12387,32767,11282,18665,11531,0
28074,9613,105,1,-9.62,0,27,32767,32767,6263,12393,32767,11290,18674,11542,0
28077,9613,104,1,-9.74,0,32,32767,32767,6267,12406,32767,11297,18688,11551,0
28090,9616,102,1,-9.93,0,25,32767,32767,6269,12413,32767,11301,18690,11554,0
28087,9608,101,1,-9.51,0,30,32767,32767,6271,12420,32767,11306,18701,11565,0
28079,9613,100,1,-9.89,0,28,32767,32767,6279,12430,32767,11313,18707,11575,0
28078,9612,99,1,-9.66,0,39,32767,32767,6282,12436,32767,11317,18715,11581,0
28086,9612,98,1,-9.48,0,41,32767,32767,6285,12443,32767,11326,18720,11589,0
28084,9612,97,1,-9.8,0,30,32767,32767,6288,12450,32767,11329,18722,11593,0
28085,9610,96,1,-9.56,0,24,32767,32767,6283,12451,32767,11333,18728,11603,0
28074,9613,96,1,-9.47,0,33,32767,32767,6282,12437,32767,11338,18722,11603,0
28064,9607,95,1,-9.66,0,29,32767,32767,6281,12429,32767,11336,18719,11606,0
28059,9605,95,1,-9.77,0,26,32767,32767,6282,12431,32767,11317,18678,11599,0
28062,9609,95,1,-9.62,0,53,32767,32767,6287,12399,32767,11265,18576,11583,0
28076,9606,95,1,-9.54,0,62,32767,32767,6287,12386,32767,11282,18609,11576,0
28073,9605,94,1,-9.18,0,53,32767,32767,6285,12389,32767,11250,18554,11567,0
28073,9606,94,1,-9.83,0,59,32767,32767,6283,12381,32767,11275,18616,11576,0
28088,9607,94,1,-9.54,0,67,32767,32767,6289,12415,32767,11304,18671,11587,0
28095,9602,93,1,-10.0,0,49,32767,32767,6296,12439,32767,11323,18704,11596,0
28099,9601,92,1,-9.65,0,40,32767,32767,6304,12459,32767,11334,18735,11607,0
28111,9602,92,1,-9.88,0,32,32767,32767,6311,12475,32767,11348,18756,11620,0
28108,9611,91,1,-9.55,0,34,32767,32767,6318,12486,32767,11358,18774,11632,0
28106,9605,91,1,-9.6,0,30,32767,32767,6324,12499,32767,11371,18802,11639,0
28112,9603,90,1,-10.01,0,26,32767,32767,6334,12504,32767,11350,18757,11641,0
28115,9607,90,1,-9.69,0,35,32767,32767,6345,12489,32767,11360,18786,11649,0
28127,9603,89,1,-9.61,0,29,32767,32767,6354,12503,32767,11371,18798,11653,0
28137,9603,88,1,-9.54,0,34,32767,32767,6360,12503,32767,11340,18743,11648,0
28134,9596,88,1,-9.68,0,50,32767,32767,6365,12500,32767,11340,18745,11644,0
28140,9603,87,1,-9.79,0,55,32767,32767,6369,12504,32767,11335,18750,11642,0
28135,9603,87,1,-9.73,0,59,32767,32767,6368,12489,32767,11309,18714,11637,0
28118,9599,87,1,-9.64,0,71,32767,32767,6366,12483,32767,11331,18748,11642,0
28120,9595,87,1,-9.66,0,67,32767,32767,6366,12492,32767,11327,18736,11635,0
28122,9598,86,1,-9.64,0,71,32767,32767,6359,12493,32767,11339,18748,11640,0
28113,9596,87,1,-9.4,0,60,32767,32767,6364,12497,32767,11323,18706,11634,0
28095,9595,87,1,-9.48,0,63,32767,32767,6360,12479,32767,11315,18688,11624,0
28091,9589,88,1,-9.64,0,90,32767,32767,6357,12484,32767,11316,18704,11625,0
28087,9599,88,1,-9.45,0,88,32767,32767,6355,12474,32767,11288,18652,11616,0
28093,9601,89,1,-9.61,0,95,32767,32767,6351,12469,32767,11301,18674,11615,0
28097,9604,89,1,-9.72,0,97,32767,32767,6349,12477,32767,11295,18656,11617,0
28098,9593,89,1,-9.87,0,96,32767,32767,6346,12480,32767,11320,18699,11619,0
28090,9595,90,1,-9.52,0,87,32767,32767,6344,12490,32767,11345,18740,11630,0
28099,9591,90,1,-9.54,0,76,32767,32767,6338,12479,32767,11334,18698,11630,0
28077,9595,91,1,-9.77,0,83,32767,32767,6336,12502,32767,11357,18758,11644,0
28066,9598,92,1,-9.67,0,79,32767,32767,6339,12523,32767,11371,18784,11660,0
28077,9595,92,1,-9.55,0,73,32767,32767,6344,12535,32767,11362,18761,11667,0
28093,9588,92,1,-9.9,0,71,32767,32767,6351,12559,32767,11387,18811,11683,0
28100,9595,93,1,-9.52,0,52,32767,32767,6353,12573,32767,11390,18846,11700,0
28095,9595,93,1,-9.73,0,48,32767,32767,6354,12592,32767,11418,18878,11714,0
28095,9585,93,1,-9.52,0,48,32767,32767,6360,12602,32767,11436,18906,11729,0
28113,9594,93,1,-9.74,0,40,32767,32767,6364,12619,32767,11446,18929,11741,0
28118,9593,93,1,-9.56,0,32,32767,32767,6372,12627,32767,11459,18949,11755,0
28130,9595,92,1,-9.73,0,35,32767,32767,6377,12638,32767,11466,18962,11766,0
28127,9587,92,1,-9.56,0,33,32767,32767,6382,12647,32767,11472,18970,11772,0
28143,9591,91,1,-9.66,0,30,32767,32767,6387,12654,32767,11461,18967,11781,0
28146,9591,91,1,-9.99,0,34,32767,32767,6393,12662,32767,11457,18968,11788,0
28142,9588,91,1,-9.5,0,39,32767,32767,6397,12666,32767,11473,18986,11799,0
28163,9594,90,1,-9.84,0,35,32767,32767,6400,12678,32767,11489,19000,11803,0
28144,9587,90,1,-9.8,0,34,32767,32767,6401,12687,32767,11495,19010,11809,0
28151,9595,89,1,-9.57,0,27,32767,32767,6407,12659,32767,11443,18893,11793,0
28148,9591,89,1,-9.79,0,53,32767,32767,6404,12658,32767,11472,18942,11797,0
28150,9592,89,1,-9.77,0,49,32767,32767,6408,12672,32767,11493,18995,11809,0
28161,9595,88,1,-9.84,0,40,32767,32767,6415,12681,32767,11506,19016,11817,0
28167,9591,88,1,-9.67,0,30,32767,32767,6419,12687,32767,11516,19035,11824,0
28176,9593,87,1,-9.5,0,35,32767,32767,6424,12699,32767,11503,19030,11827,0
28153,9586,87,1,-9.55,0,46,32767,32767,6428,12677,32767,11493,18980,11818,0
28168,9593,87,1,-9.77,0,49,32767,32767,6431,12687,32767,11503,19003,11819,0
28169,9583,87,1,-9.73,0,45,32767,32767,6436,12675,32767,11469,18936,11811,0
28168,9587,87,1,-9.7,0,57,32767,32767,6434,12677,32767,11465,18948,11810,0
28163,9590,87,1,-9.86,0,61,32767,32767,6435,12713,32767,11496,19017,11825,0
28165,9586,87,1,-9.53,0,46,32767,32767,6443,12736,32767,11516,19066,11840,0
28196,9588,86,1,-9.38,0,41,32767,32767,6446,12749,32767,11534,19091,11855,0
28178,9587,86,1,-9.85,0,32,32767,32767,6451,12758,32767,11546,19105,11862,0
28177,9590,86,1,-9.9,0,27,32767,32767,6457,12768,32767,11554,19119,11871,0
28177,9585,86,1,-9.77,0,27,32767,32767,6461,12774,32767,11564,19134,11881,0
28191,9584,86,1,-9.77,0,24,32767,32767,6462,12782,32767,11576,19138,11889,0
28182,9593,85,1,-9.84,0,24,32767,32767,6459,12790,32767,11583,19148,11893,0
28192,9586,85,1,-9.63,0,20,32767,32767,6457,12794,32767,11590,19152,11902,0
28179,9584,85,1,-9.79,0,20,32767,32767,6456,12800,32767,11603,19173,11914,0
28179,9586,85,1,-9.59,0,22,32767,32767,6456,12808,32767,11608,19176,11919,0
28175,9591,86,1,-9.6,0,27,32767,32767,6456,12815,32767,11613,19185,11927,0
28179,9577,86,1,-9.77,0,31,32767,32767,6456,12805,32767,11610,19159,11929,0
28188,9578,86,1,-9.67,0,19,32767,32767,6452,12809,32767,11613,19158,11933,0
28174,9585,86,1,-9.8,0,24,32767,32767,6450,12811,32767,11618,19169,11935,0
28175,9584,86,1,-9.89,0,33,32767,32767,6448,12819,32767,11621,19175,11941,0
28191,9577,86,1,-9.77,0,27,32767,32767,6445,12824,32767,11625,19175,11941,0
28167,9584,86,1,-9.64,0,30,32767,32767,6440,12831,32767,11628,19180,11948,0
28177,9583,87,1,-10.04,0,25,32767,32767,6438,12839,32767,11633,19182,11952,0
28179,9583,87,1,-9.92,0,22,32767,32767,6434,12842,32767,11632,19187,11956,0
28174,9583,87,1,-9.74,0,27,32767,32767,6432,12845,32767,11636,19184,11960,0
28188,9585,87,1,-9.91,0,26,32767,32767,6433,12858,32767,11639,19191,11968,0
28177,9577,88,1,-9.36,0,28,32767,32767,6433,12860,32767,11642,19199,11970,0
28189,9580,88,1,-9.74,0,35,32767,32767,6435,12868,32767,11645,19205,11974,0
28183,9584,88,1,-9.6,0,30,32767,32767,6433,12864,32767,11647,19201,11980,0
28203,9577,88,1,-9.6,0,32,32767,32767,6432,12870,32767,11647,19201,11988,0
28185,9580,88,1,-9.77,0,25,32767,32767,6430,12874,32767,11650,19197,11988,0
28191,9582,88,1,-9.49,0,45,32767,32767,6432,12880,32767,11651,19207,11993,0
28191,9579,88,1,-9.8,0,36,32767,32767,6437,12887,32767,11659,19217,11999,0
28204,9579,88,1,-9.87,0,31,32767,32767,6441,12894,32767,11661,19223,12006,0
28208,9582,88,1,-9.84,0,24,32767,32767,6441,12895,32767,11663,19217,12007,0
28205,9579,88,1,-9.82,0,31,32767,32767,6441,12902,32767,11662,19224,12009,0
28198,9584,88,1,-9.86,0,33,32767,32767,6438,12901,32767,11664,19220,12016,0
28200,9585,88,1,-9.5,0,30,32767,32767,6433,12908,32767,11667,19215,12017,0
28185,9576,88,1,-9.82,0,39,32767,32767,6431,12912,32767,11666,19218,12020,0
28192,9579,89,1,-9.72,0,28,32767,32767,6430,12916,32767,11670,19224,12027,0
28206,9580,89,1,-9.62,0,39,32767,32767,6427,12917,32767,11669,19221,12031,0
28190,9586,89,1,-9.67,0,31,32767,32767,6425,12914,32767,11655,19190,12029,0
28191,9576,89,1,-9.8,0,40,32767,32767,6428,12885,32767,11626,19119,12011,0
28182,9577,90,1,-9.38,0,57,32767,32767,6432,12881,32767,11637,19158,12013,0
28192,9574,90,1,-9.76,0,59,32767,32767,6436,12889,32767,11627,19156,12014,0
28192,9577,90,1,-9.42,0,50,32767,32767,6438,12874,32767,11596,19128,12016,0
28194,9575,90,1,-9.69,0,48,32767,32767,6437,12809,32767,11594,19114,12009,0
28184,9577,91,1,-9.91,0,47,32767,32767,6427,12764,32767,11587,19065,12000,0
28174,9570,91,1,-9.82,0,38,32767,32767,6407,12707,32767,11577,18959,11979,0
28175,9574,92,1,-9.74,0,42,32767,32767,6387,12749,32767,11575,19011,11976,0
28177,9568,92,1,-9.62,0,46,32767,32767,6376,12728,32767,11555,19066,11974,0
28170,9574,93,1,-9.43,0,40,32767,32767,6356,12704,32767,11555,19074,11967,0
28158,9573,94,1,-9.54,0,36,32767,32767,6338,12727,32767,11597,19124,11966,0
28156,9566,94,1,-9.76,0,39,32767,32767,6322,12763,32767,11606,19154,11966,0
28156,9573,95,1,-9.49,0,43,32767,32767,6315,12798,32767,11581,19119,11957,0
28156,9576,96,1,-9.79,0,54,32767,32767,6311,12818,32767,11583,19119,11952,0
28168,9574,96,1,-9.89,0,60,32767,32767,6307,12842,32767,11584,19142,11953,0
28175,9563,96,1,-9.77,0,56,32767,32767,6305,12861,32767,11597,19166,11956,0
28154,9579,97,1,-9.9,0,45,32767,32767,6306,12874,32767,11609,19191,11965,0
28170,9570,97,1,-9.77,0,48,32767,32767,6307,12892,32767,11620,19208,11976,0
28162,9567,98,1,-9.57,0,36,32767,32767,6308,12904,32767,11634,19226,11981,0
28167,9570,98,1,-9.73,0,43,32767,32767,6309,12913,32767,11640,19234,11993,0
28154,9568,98,1,-9.76,0,40,32767,32767,6308,12921,32767,11646,19241,12001,0
28172,9574,99,1,-9.94,0,47,32767,32767,6309,12925,32767,11647,19244,12007,0
28167,9568,99,1,-9.85,0,41,32767,32767,6312,12934,32767,11655,19250,12016,0
28170,9572,99,1,-9.85,0,41,32767,32767,6314,12939,32767,11656,19253,12023,0
28178,9568,99,1,-9.64,0,45,32767,32767,6316,12946,32767,11655,19243,12028,0
28175,9559,99,1,-9.94,0,45,32767,32767,6316,12947,32767,11654,19243,12032,0
28185,9570,99,1,-9.68,0,38,32767,32767,6317,12953,32767,11654,19253,12036,0
28178,9569,99,1,-9.59,0,44,32767,32767,6319,12960,32767,11664,19252,12041,0
28184,9567,98,1,-9.61,0,46,32767,32767,6319,12964,32767,11673,19255,12052,0
28191,9567,98,1,-9.6,0,39,32767,32767,6320,12966,32767,11678,19256,12059,0
28184,9563,98,1,-9.46,0,41,32767,32767,6318,12975,32767,11684,19261,12066,0
28185,9575,98,1,-9.74,0,34,32767,32767,6319,12983,32767,11691,19269,12073,0
28184,9562,98,1,-10.02,0,33,32767,32767,6323,12990,32767,11694,19269,12077,0
28194,9568,98,1,-9.86,0,41,32767,32767,6326,12989,32767,11697,19282,12089,0
28200,9570,97,1,-9.63,0,39,32767,32767,6334,13003,32767,11703,19291,12098,0
28215,9565,97,1,-9.63,0,37,32767,32767,6343,13009,32767,11704,19300,12101,0
28211,9566,96,1,-9.85,0,39,32767,32767,6347,13016,32767,11709,19311,12111,0
28218,9565,96,1,-9.83,0,39,32767,32767,6355,13025,32767,11715,19314,12118,0
28210,9563,95,1,-9.87,0,38,32767,32767,6356,13024,32767,11718,19323,12118,0
28217,9568,95,1,-9.88,0,37,32767,32767,6361,13030,32767,11721,19326,12131,0
28212,9563,95,1,-9.76,0,34,32767,32767,6363,13035,32767,11727,19329,12133,0
28213,9566,95,1,-9.79,0,36,32767,32767,6364,13041,32767,11731,19329,12140,0
28218,9564,94,1,-9.68,0,29,32767,32767,6367,13050,32767,11734,19338,12147,0
28225,9562,94,1,-9.75,0,36,32767,32767,6373,13053,32767,11737,19345,12153,0
28222,9559,94,1,-9.61,0,31,32767,32767,6376,13060,32767,11741,19345,12155,0
28217,9565,93,1,-9.85,0,35,32767,32767,6377,13065,32767,11746,19353,12163,0
28233,9562,93,1,-9.99,0,36,32767,32767,6379,13068,32767,11747,19356,12164,0
28221,9567,93,1,-9.74,0,31,32767,32767,6380,13071,32767,11750,19357,12174,0
28221,9569,93,1,-9.88,0,30,32767,32767,6382,13073,32767,11754,19360,12177,0
28233,9561,92,1,-9.6,0,31,32767,32767,6380,13078,32767,11757,19357,12184,0
28218,9562,92,1,-9.77,0,32,32767,32767,6377,13074,32767,11761,19350,12188,0
28212,9562,93,1,-9.66,0,38,32767,32767,6377,13082,32767,11763,19359,12195,0
28217,9561,93,1,-9.67,0,33,32767,32767,6382,13089,32767,11763,19359,12202,0
28226,9560,92,1,-9.9,0,36,32767,32767,6383,13094,32767,11768,19367,12205,0
28218,9565,93,1,-9.61,0,34,32767,32767,6383,13097,32767,11770,19362,12208,0
28225,9566,92,1,-9.72,0,32,32767,32767,6382,13096,32767,11772,19363,12212,0
28228,9558,92,1,-9.6,0,34,32767,32767,6378,13102,32767,11752,19344,12215,0
28221,9568,92,1,-9.86,0,38,32767,32767,6378,13101,32767,11753,19337,12215,0
